UTC,Dp,Dta,Dts,EV,QFE,QFF,QNH,RF,RH,S,SR,ST1,ST2,ST3,ST4,Sx,T
19/08/2007 10:30,14,30,0,163.2,1011.7,1015.2,1015.3,0,97.8,0,13,15.6,15,14.5,15.3,0,14.36
19/08/2007 10:40,13.9,30,0,163.2,1012,1015.5,1015.6,0,97.9,0,17,15.6,15,14.6,15.3,0,14.25
19/08/2007 10:50,13.8,21,12,163.2,1012,1015.5,1015.6,0,97.8,2,25,15.5,15,14.6,15.4,5,14.18
19/08/2007 11:00,13.8,15,6,163.2,1012.1,1015.6,1015.7,0,97.9,5,23,15.4,15,14.6,15.3,6,14.17
19/08/2007 11:10,13.9,28,9,163.2,1012.3,1015.8,1015.9,0,97.9,5,23,15.4,15,14.6,15.3,6,14.24
19/08/2007 11:20,13.8,53,6,163.2,1012.4,1015.9,1016,0,97.9,5,13,15.3,15,14.6,15.3,6,14.23
19/08/2007 11:30,13.8,62,2,163.2,1012.4,1015.9,1016,0,97.9,4,8,15.2,15,14.6,15.3,5,14.14
19/08/2007 11:40,13.7,63,0,163.2,1012.5,1016,1016.1,0,97.9,1,20,15.2,15,14.6,15.4,4,14.1
19/08/2007 11:50,13.6,97,12,163.1,1012.6,1016.1,1016.2,0,97.9,3,8,15.1,14.9,14.6,15.3,5,13.99
19/08/2007 12:00,13.5,102,0,163.1,1012.7,1016.2,1016.3,0,97.8,0,18,15.1,14.9,14.6,15.3,0,13.87
19/08/2007 12:10,13.4,102,0,163.1,1012.9,1016.4,1016.5,0,97.9,0,11,15,14.9,14.6,15.4,0,13.74
19/08/2007 12:20,13.3,103,4,163.1,1013,1016.5,1016.6,0,97.9,1,17,15,14.9,14.6,15.4,4,13.63
19/08/2007 12:30,13.2,238,94,163.1,1013.2,1016.7,1016.8,0,98,1,4,14.9,14.9,14.6,15.3,4,13.57
19/08/2007 12:40,13,90,27,163.1,1013.3,1016.8,1016.9,0,98,2,17,14.8,14.9,14.6,15.4,5,13.35
19/08/2007 12:50,12.8,4,49,163.1,1013.4,1016.9,1017,0,98,2,9,14.8,14.8,14.6,15.4,5,13.18
19/08/2007 13:00,12.8,70,3,163.1,1013.5,1017.1,1017.1,0,98,4,20,14.7,14.8,14.6,15.4,5,13.13
19/08/2007 13:10,12.7,59,2,163.1,1013.6,1017.2,1017.2,0,98,5,21,14.6,14.8,14.6,15.4,6,13.09
19/08/2007 13:20,12.8,48,7,163.1,1013.8,1017.4,1017.4,0,98,5,18,14.5,14.8,14.6,15.4,6,13.17
19/08/2007 13:30,13,31,4,163.1,1013.9,1017.4,1017.5,0,98,5,13,14.4,14.8,14.6,15.4,5,13.38
19/08/2007 13:40,13.2,33,4,163,1013.9,1017.4,1017.5,0,98.1,5,17,14.4,14.7,14.6,15.4,7,13.53
19/08/2007 13:50,13.3,35,7,163,1014,1017.5,1017.6,0,98.1,5,17,14.3,14.7,14.7,15.4,7,13.67
19/08/2007 14:00,13.3,27,11,163,1013.9,1017.4,1017.5,0,98,5,13,14.3,14.7,14.7,15.4,6,13.7
19/08/2007 14:10,13.1,38,5,163,1013.8,1017.3,1017.4,0,98,4,16,14.3,14.6,14.6,15.4,6,13.49
19/08/2007 14:20,12.9,45,4,163,1013.8,1017.3,1017.4,0,98,5,16,14.2,14.6,14.7,15.4,6,13.29
19/08/2007 14:30,12.8,46,2,163,1013.8,1017.4,1017.4,0,97.9,5,21,14.2,14.6,14.7,15.4,6,13.17
19/08/2007 14:40,12.6,46,2,163,1013.8,1017.4,1017.4,0,97.9,5,12,14.2,14.6,14.7,15.4,6,12.97
19/08/2007 14:50,12.4,51,0,163,1013.8,1017.4,1017.4,0,97.9,4,16,14.1,14.6,14.7,15.4,5,12.76
19/08/2007 15:00,12.2,54,3,163,1013.7,1017.3,1017.3,0,97.9,5,17,14,14.5,14.6,15.4,6,12.61
19/08/2007 15:10,12.2,58,3,163,1013.7,1017.3,1017.3,0,97.9,5,17,14,14.5,14.7,15.4,6,12.59
19/08/2007 15:20,12.2,50,2,163,1013.6,1017.2,1017.2,0,97.9,4,7,13.9,14.5,14.7,15.4,5,12.57
19/08/2007 15:30,12.1,50,2,162.9,1013.6,1017.2,1017.2,0,98,4,23,13.8,14.4,14.6,15.4,5,12.48
19/08/2007 15:40,12.1,55,0,162.9,1013.7,1017.3,1017.3,0,97.9,3,11,13.7,14.4,14.7,15.4,5,12.46
19/08/2007 15:50,11.9,55,0,162.9,1013.6,1017.2,1017.2,0,97.9,0,5,13.7,14.4,14.7,15.4,3,12.23
19/08/2007 16:00,11.8,55,0,162.9,1013.7,1017.3,1017.3,0,98,0,13,13.6,14.3,14.7,15.4,0,12.2
19/08/2007 16:10,12,55,0,162.9,1013.7,1017.3,1017.3,0,98,0,23,13.6,14.3,14.7,15.4,0,12.38
19/08/2007 16:20,11.8,57,2,162.9,1013.7,1017.3,1017.3,0,98,3,7,13.5,14.3,14.6,15.4,4,12.15
19/08/2007 16:30,11.7,60,0,162.9,1013.7,1017.3,1017.3,0,98,3,11,13.5,14.3,14.7,15.4,5,12.07
19/08/2007 16:40,11.7,60,0,162.9,1013.8,1017.4,1017.4,0,98,1,14,13.4,14.2,14.7,15.4,3,12.04
19/08/2007 16:50,11.4,60,0,162.9,1013.9,1017.5,1017.5,0,98,0,22,13.4,14.2,14.7,15.4,0,11.74
19/08/2007 17:00,11.2,60,0,162.9,1013.8,1017.4,1017.4,0,98,0,12,13.4,14.2,14.6,15.4,0,11.53
19/08/2007 17:10,11,60,0,162.9,1013.9,1017.5,1017.5,0,98,0,11,13.3,14.2,14.6,15.4,0,11.38
19/08/2007 17:20,11,60,0,162.8,1013.9,1017.5,1017.5,0,98,0,22,13.2,14.1,14.6,15.4,0,11.35
19/08/2007 17:30,10.9,60,0,162.8,1013.9,1017.5,1017.5,0,98,0,9,13.2,14.1,14.6,15.4,0,11.25
19/08/2007 17:40,11.1,60,0,162.8,1013.8,1017.4,1017.4,0,98.1,0,18,13.1,14.1,14.6,15.4,0,11.43
19/08/2007 17:50,11.2,60,0,162.8,1013.7,1017.3,1017.3,0,98.1,0,13,13.1,14,14.6,15.4,0,11.54
19/08/2007 18:00,11.2,59,1,162.8,1013.7,1017.3,1017.3,0,98.1,1,22,13,14,14.6,15.4,5,11.5
19/08/2007 18:10,11,58,0,162.8,1013.8,1017.4,1017.4,0,98.1,4,26,13,14,14.6,15.4,5,11.38
19/08/2007 18:20,11.1,58,0,162.8,1013.9,1017.5,1017.5,0,98.2,0,18,12.9,14,14.6,15.4,3,11.4
19/08/2007 18:30,10.9,63,0,162.8,1013.9,1017.5,1017.5,0,98.1,0,18,12.9,13.9,14.6,15.4,0,11.2
19/08/2007 18:40,10.9,63,0,162.8,1013.7,1017.3,1017.3,0,98.2,0,12,12.9,13.9,14.6,15.4,0,11.26
19/08/2007 18:50,10.9,63,0,162.8,1013.7,1017.3,1017.3,0,98.2,0,23,12.8,13.9,14.6,15.4,0,11.22
19/08/2007 19:00,10.8,76,5,162.8,1013.7,1017.3,1017.3,0,98.2,0,22,12.8,13.8,14.6,15.4,0,11.09
19/08/2007 19:10,10.8,80,0,162.7,1013.7,1017.3,1017.3,0,98.2,0,20,12.8,13.8,14.6,15.4,0,11.09
19/08/2007 19:20,10.7,80,0,162.7,1013.7,1017.3,1017.3,0,98.2,0,17,12.7,13.8,14.6,15.4,0,11.05
19/08/2007 19:30,10.7,80,0,162.7,1013.6,1017.2,1017.2,0,98.2,0,22,12.7,13.8,14.6,15.4,0,11.03
19/08/2007 19:40,10.7,80,0,162.7,1013.6,1017.2,1017.2,0,98.2,0,17,12.7,13.7,14.6,15.4,0,11.06
19/08/2007 19:50,10.6,80,0,162.7,1013.5,1017.1,1017.1,0,98.2,0,22,12.7,13.7,14.6,15.4,0,10.89
19/08/2007 20:00,10.7,80,0,162.7,1013.5,1017.1,1017.1,0,98.2,0,18,12.6,13.7,14.5,15.4,0,11.05
19/08/2007 20:10,10.8,84,4,162.7,1013.4,1017,1017,0,98.2,0,24,12.6,13.7,14.5,15.4,0,11.13
19/08/2007 20:20,10.5,89,0,162.7,1013.6,1017.2,1017.2,0,98.2,0,19,12.6,13.6,14.5,15.4,0,10.78
19/08/2007 20:30,10.7,89,0,162.7,1013.6,1017.2,1017.2,0,98.3,0,18,12.6,13.6,14.5,15.4,0,11.04
19/08/2007 20:40,10.6,89,0,162.7,1013.5,1017.1,1017.1,0,98.3,0,16,12.6,13.6,14.5,15.4,0,10.95
19/08/2007 20:50,10.6,89,0,162.7,1013.6,1017.2,1017.2,0,98.2,0,22,12.6,13.6,14.5,15.4,0,10.93
19/08/2007 21:00,10.6,89,0,162.6,1013.6,1017.2,1017.2,0,98.3,0,18,12.6,13.5,14.5,15.4,0,10.9
19/08/2007 21:10,10.7,98,10,162.6,1013.7,1017.3,1017.3,0,98.3,2,21,12.6,13.5,14.5,15.4,3,11.01
19/08/2007 21:20,10.7,125,2,162.6,1013.6,1017.2,1017.2,0,98.2,0,16,12.5,13.5,14.5,15.4,3,11.01
19/08/2007 21:30,10.6,126,0,162.6,1013.7,1017.3,1017.3,0,98.3,0,20,12.5,13.5,14.5,15.4,0,10.95
19/08/2007 21:40,10.4,119,7,162.6,1013.6,1017.2,1017.2,0,98.3,2,14,12.5,13.5,14.5,15.4,6,10.69
19/08/2007 21:50,10.4,108,3,162.6,1013.6,1017.2,1017.2,0,98.3,5,16,12.4,13.4,14.5,15.4,6,10.74
19/08/2007 22:00,10.5,106,4,162.6,1013.7,1017.3,1017.3,0,98.3,5,24,12.4,13.4,14.5,15.4,6,10.81
19/08/2007 22:10,10.4,102,4,162.6,1013.8,1017.4,1017.4,0,98.3,4,20,12.3,13.4,14.4,15.4,5,10.74
19/08/2007 22:20,10.4,104,0,162.6,1013.9,1017.5,1017.5,0,98.3,3,23,12.2,13.4,14.4,15.4,4,10.73
19/08/2007 22:30,10.4,104,0,162.6,1014,1017.6,1017.6,0,98.3,0,23,12.2,13.4,14.4,15.4,0,10.75
19/08/2007 22:40,10.3,116,9,162.6,1014.1,1017.7,1017.7,0,98.3,3,17,12.1,13.3,14.4,15.4,4,10.63
19/08/2007 22:50,9.9,118,0,162.5,1014.2,1017.8,1017.8,0,98.3,0,20,12.1,13.3,14.4,15.4,0,10.23
19/08/2007 23:00,10.2,118,0,162.5,1014.3,1017.9,1017.9,0,98.2,0,22,12,13.3,14.4,15.4,2,10.51
19/08/2007 23:10,10.7,132,15,162.5,1014.6,1018.2,1018.2,0,98.3,1,30,11.9,13.3,14.4,15.4,5,10.96
19/08/2007 23:20,10.9,148,6,162.5,1014.8,1018.4,1018.4,0,98.3,4,52,11.9,13.2,14.4,15.4,5,11.19
19/08/2007 23:30,11.1,140,9,162.5,1015,1018.6,1018.6,0,98.4,4,37,11.9,13.2,14.4,15.4,5,11.41
19/08/2007 23:40,11.2,118,14,162.5,1015.1,1018.7,1018.7,0,98.3,4,33,11.9,13.2,14.4,15.4,6,11.55
19/08/2007 23:50,11.4,107,6,162.5,1015.1,1018.7,1018.7,0,98.4,4,71,12,13.1,14.4,15.4,6,11.75
20/08/2007 0:00,11.7,104,7,162.5,1015.2,1018.8,1018.8,0,98.3,4,75,12,13.1,14.3,15.4,5,12.01
20/08/2007 0:10,11.9,105,8,162.5,1015.2,1018.8,1018.8,0,98.2,4,63,12,13.1,14.3,15.4,6,12.25
20/08/2007 0:20,12.3,135,11,162.5,1015.2,1018.8,1018.8,0,98.3,4,145,12.1,13.1,14.3,15.4,6,12.62
20/08/2007 0:30,12.5,107,11,162.5,1015.4,1019,1019,0,98.3,4,77,12.2,13.1,14.3,15.4,6,12.81
20/08/2007 0:40,12.5,89,12,162.5,1015.6,1019.2,1019.2,0,98.3,5,80,12.3,13.1,14.3,15.4,7,12.83
20/08/2007 0:50,12.6,81,6,162.5,1015.6,1019.2,1019.2,0.2,98.3,3,73,12.4,13,14.3,15.4,5,12.91
20/08/2007 1:00,12.8,66,9,162.5,1015.6,1019.2,1019.2,0.3,98.3,3,109,12.5,13,14.3,15.4,6,13.07
20/08/2007 1:10,13.1,80,11,162.5,1015.6,1019.2,1019.2,0.5,98.3,5,181,12.6,13,14.3,15.4,8,13.37
20/08/2007 1:20,13.4,91,11,162.5,1015.5,1019.1,1019.1,0,98.3,5,270,12.7,13,14.3,15.4,7,13.66
20/08/2007 1:30,13.6,93,14,162.5,1015.5,1019,1019.1,0,98.3,6,202,12.8,13,14.3,15.4,8,13.95
20/08/2007 1:40,13.8,95,12,162.6,1015.5,1019,1019.1,0,98.3,6,198,13,13,14.2,15.4,9,14.11
20/08/2007 1:50,14.1,93,14,162.6,1015.5,1019,1019.1,0,98.3,6,226,13.1,13,14.2,15.4,8,14.39
20/08/2007 2:00,14.4,91,12,162.6,1015.5,1019,1019.1,0,98.3,6,286,13.4,13,14.2,15.4,9,14.7
20/08/2007 2:10,14.9,93,13,162.6,1015.5,1019,1019.1,0,98.2,6,352,13.6,13.1,14.2,15.4,8,15.21
20/08/2007 2:20,15,88,20,162.7,1015.5,1019,1019.1,0,98.1,6,329,13.8,13.1,14.2,15.4,8,15.39
20/08/2007 2:30,15.2,80,12,162.7,1015.5,1019,1019.1,0,97.8,7,330,14,13.1,14.2,15.4,8,15.59
20/08/2007 2:40,15.5,79,15,162.7,1015.5,1019,1019.1,0,97.5,6,260,14.2,13.1,14.2,15.4,8,15.99
20/08/2007 2:50,14.8,76,13,162.7,1015.5,1019,1019.1,0,92.7,7,231,14.5,13.2,14.2,15.4,10,16.03
20/08/2007 3:00,14.7,82,17,162.8,1015.4,1018.9,1019,0,91.6,7,409,14.7,13.2,14.2,15.4,12,16.1
20/08/2007 3:10,14.8,77,16,162.8,1015.4,1018.9,1019,0,90.6,9,523,14.9,13.3,14.2,15.4,13,16.44
20/08/2007 3:20,14.7,77,18,162.8,1015.4,1018.9,1019,0,90.7,8,382,15.1,13.3,14.2,15.4,12,16.3
20/08/2007 3:30,15.1,94,13,162.9,1015.2,1018.7,1018.8,0,90.8,8,504,15.3,13.4,14.1,15.4,11,16.61
20/08/2007 3:40,14.8,77,15,162.9,1015,1018.5,1018.6,0,87.3,8,520,15.6,13.4,14.1,15.4,10,17.01
20/08/2007 3:50,14.9,71,21,163,1015,1018.5,1018.6,0,82.2,7,653,15.8,13.5,14.1,15.4,11,18.01
20/08/2007 4:00,14.1,75,22,163.1,1014.8,1018.3,1018.4,0,79.9,7,651,16.1,13.5,14.1,15.4,11,17.72
20/08/2007 4:10,14,71,25,163.2,1014.7,1018.2,1018.3,0,76.7,7,479,16.4,13.6,14.1,15.4,11,18.19
20/08/2007 4:20,14.5,62,15,163.3,1014.6,1018.1,1018.2,0,77.6,8,408,16.7,13.7,14.1,15.4,11,18.5
20/08/2007 4:30,13.8,56,19,163.4,1014.5,1018,1018.1,0,76.2,7,347,17,13.8,14.1,15.4,9,18.06
20/08/2007 4:40,13.6,47,16,163.4,1014.3,1017.8,1017.9,0,76.5,7,137,17.3,13.9,14.1,15.4,9,17.79
20/08/2007 4:50,14,60,16,163.4,1014.2,1017.7,1017.8,0,80.8,7,199,17.5,14,14.1,15.4,10,17.35
20/08/2007 5:00,14.3,55,14,163.4,1014.1,1017.6,1017.7,0,82.8,6,205,17.6,14,14.1,15.4,10,17.25
20/08/2007 5:10,14.3,60,19,163.4,1014,1017.5,1017.6,0,79.3,6,273,17.6,14.1,14.1,15.4,11,17.98
20/08/2007 5:20,13.8,65,15,163.5,1013.9,1017.4,1017.5,0,77.7,6,132,17.6,14.2,14.1,15.4,9,17.75
20/08/2007 5:30,15.1,35,15,163.5,1014,1017.5,1017.6,0,85.3,7,908,17.6,14.3,14.1,15.4,10,17.64
20/08/2007 5:40,15.6,68,22,163.6,1013.9,1017.4,1017.5,0,83.9,5,743,17.6,14.4,14.1,15.4,7,18.39
20/08/2007 5:50,14.4,87,24,163.7,1013.9,1017.4,1017.5,0,77,6,625,17.7,14.5,14.1,15.4,9,18.61
20/08/2007 6:00,14.2,115,17,163.8,1013.8,1017.3,1017.4,0,74,5,687,17.9,14.6,14.1,15.4,8,18.94
20/08/2007 6:10,14.3,81,35,163.8,1013.7,1017.2,1017.3,0,71.1,6,742,18.2,14.7,14.1,15.4,10,19.78
20/08/2007 6:20,13.6,43,13,163.9,1013.7,1017.2,1017.3,0,71,7,182,18.5,14.7,14.2,15.4,11,19.05
20/08/2007 6:30,13.8,57,19,163.9,1013.7,1017.2,1017.3,0,72.4,7,87,18.8,14.8,14.2,15.4,9,18.91
20/08/2007 6:40,13.6,55,16,163.9,1013.7,1017.2,1017.3,0,71.1,6,587,19,14.9,14.2,15.4,9,19.02
20/08/2007 6:50,13.5,43,21,163.9,1013.7,1017.2,1017.3,0,69.4,4,649,19,15,14.2,15.4,8,19.29
20/08/2007 7:00,14.4,23,19,164,1013.7,1017.2,1017.3,0,68.7,5,577,19,15,14.2,15.4,8,20.4
20/08/2007 7:10,13,21,30,164.1,1013.7,1017.2,1017.3,0,64,4,538,19,15.1,14.2,15.4,7,20.09
20/08/2007 7:20,12.7,26,37,164.1,1013.7,1017.2,1017.3,0,64.9,4,494,19.1,15.2,14.2,15.4,6,19.53
20/08/2007 7:30,12.6,340,8,164.2,1013.6,1017.1,1017.2,0,62.7,3,496,19.2,15.3,14.2,15.4,5,19.97
20/08/2007 7:40,13.5,37,54,164.2,1013.7,1017.2,1017.3,0,64.8,1,158,19.2,15.4,14.2,15.4,4,20.42
20/08/2007 7:50,13.4,144,21,164.2,1013.8,1017.3,1017.4,0,68.2,3,150,19.3,15.5,14.2,15.4,4,19.48
20/08/2007 8:00,13.5,133,5,164.3,1013.9,1017.4,1017.5,0,67.4,3,358,19.4,15.5,14.3,15.4,5,19.72
20/08/2007 8:10,13.4,135,11,164.3,1013.9,1017.4,1017.5,0,67.5,1,329,19.4,15.6,14.3,15.4,4,19.66
20/08/2007 8:20,13.3,209,26,164.3,1014,1017.5,1017.6,0,69,3,72,19.3,15.7,14.3,15.4,4,19.21
20/08/2007 8:30,13.7,248,2,164.3,1014,1017.5,1017.6,0,71.6,1,68,19.3,15.7,14.3,15.4,5,19.04
20/08/2007 8:40,14.1,248,0,164.3,1014,1017.5,1017.6,0,73.8,0,45,19.2,15.8,14.3,15.4,0,18.91
20/08/2007 8:50,13.2,248,0,164.3,1014,1017.5,1017.6,0,71.2,0,43,19,15.9,14.4,15.4,0,18.57
20/08/2007 9:00,13.6,248,0,164.3,1014,1017.5,1017.6,0,72.2,0,81,18.9,15.9,14.4,15.4,0,18.71
20/08/2007 9:10,13.6,248,0,164.3,1014,1017.5,1017.6,0,71.6,0,34,18.7,16,14.4,15.4,0,18.93
20/08/2007 9:20,13.6,248,0,164.3,1014.1,1017.6,1017.7,0,71.6,0,37,18.6,16,14.4,15.4,0,18.92
20/08/2007 9:30,13.5,248,0,164.3,1014.2,1017.7,1017.8,0,72,0,34,18.4,16,14.4,15.4,0,18.72
20/08/2007 9:40,13.5,248,0,164.3,1014.3,1017.8,1017.9,0,74.4,0,11,18.3,16,14.4,15.4,0,18.15
20/08/2007 9:50,13.4,248,0,164.3,1014.4,1017.9,1018,0,75.6,0,24,18.1,16.1,14.5,15.4,0,17.81
20/08/2007 10:00,13.5,248,0,164.3,1014.5,1018,1018.1,0,77.5,0,19,18,16.1,14.5,15.4,0,17.49
20/08/2007 10:10,13.5,248,0,164.3,1014.6,1018.1,1018.2,0,81.7,0,8,17.7,16.1,14.5,15.4,0,16.68
20/08/2007 10:20,13.5,247,0,164.3,1014.7,1018.2,1018.3,0,83.6,0,21,17.6,16.1,14.5,15.4,0,16.36
20/08/2007 10:30,13.7,246,0,164.3,1014.8,1018.3,1018.4,0,86.1,4,22,17.4,16.1,14.6,15.4,5,16.03
20/08/2007 10:40,13.7,246,0,164.3,1015,1018.5,1018.6,0,87.8,1,14,17.2,16.1,14.6,15.4,4,15.73
20/08/2007 10:50,13.8,246,0,164.2,1015.2,1018.7,1018.8,0,89.6,0,13,17.1,16.1,14.6,15.4,0,15.54
20/08/2007 11:00,13.8,246,0,164.2,1015.3,1018.8,1018.9,0,91,0,25,16.9,16,14.6,15.4,0,15.3
20/08/2007 11:10,13.6,246,0,164.2,1015.4,1018.9,1019,0,92.3,0,21,16.8,16,14.6,15.4,0,14.93
20/08/2007 11:20,13.6,246,0,164.2,1015.5,1019,1019.1,0,93.9,0,14,16.6,16,14.6,15.4,1,14.66
20/08/2007 11:30,13.7,246,0,164.2,1015.5,1019,1019.1,0,95,0,18,16.4,16,14.7,15.4,0,14.57
20/08/2007 11:40,13.9,246,0,164.2,1015.5,1019,1019.1,0,96.2,0,19,16.3,16,14.7,15.4,0,14.52
20/08/2007 11:50,13.8,246,0,164.2,1015.5,1019,1019.1,0,97.3,0,26,16.2,15.9,14.7,15.4,0,14.29
20/08/2007 12:00,13.6,246,0,164.2,1015.5,1019,1019.1,0,97.6,0,17,16,15.9,14.7,15.4,0,14.04
20/08/2007 12:10,13.2,246,0,164.2,1015.6,1019.2,1019.2,0,97.5,0,22,15.9,15.8,14.7,15.4,0,13.63
20/08/2007 12:20,13.3,246,0,164.2,1015.7,1019.2,1019.3,0,97.6,0,17,15.8,15.8,14.8,15.4,0,13.74
20/08/2007 12:30,13.4,246,0,164.2,1015.8,1019.3,1019.4,0,97.7,0,23,15.7,15.8,14.8,15.4,0,13.77
20/08/2007 12:40,13.4,246,0,164.2,1015.8,1019.3,1019.4,0,97.7,0,13,15.6,15.7,14.8,15.4,0,13.83
20/08/2007 12:50,13.4,246,0,164.1,1015.9,1019.4,1019.5,0,97.8,0,5,15.5,15.7,14.8,15.4,0,13.82
20/08/2007 13:00,13.6,158,31,164.1,1015.9,1019.4,1019.5,0,97.8,1,23,15.5,15.6,14.8,15.4,4,13.97
20/08/2007 13:10,13.9,141,1,164.1,1016,1019.5,1019.6,0,97.8,0,17,15.4,15.6,14.8,15.4,0,14.25
20/08/2007 13:20,13.9,140,0,164.1,1016.1,1019.6,1019.7,0,97.9,0,20,15.3,15.5,14.9,15.4,0,14.32
20/08/2007 13:30,14,140,0,164.1,1016.2,1019.7,1019.8,0,97.8,2,21,15.3,15.5,14.9,15.4,4,14.42
20/08/2007 13:40,13.6,140,0,164.1,1016.2,1019.7,1019.8,0,97.7,0,14,15.2,15.5,14.9,15.4,3,14.05
20/08/2007 13:50,13.7,140,0,164.1,1016.1,1019.6,1019.7,0,97.8,0,19,15.2,15.4,14.9,15.4,0,14.1
20/08/2007 14:00,14,139,1,164.1,1016,1019.5,1019.6,0,97.8,0,26,15.2,15.4,14.9,15.4,4,14.37
20/08/2007 14:10,13.7,136,1,164.1,1016.1,1019.6,1019.7,0,97.8,2,22,15.2,15.4,14.9,15.4,4,14.09
20/08/2007 14:20,13.6,137,0,164.1,1016,1019.5,1019.6,0,97.8,0,14,15.1,15.3,14.9,15.4,0,13.96
20/08/2007 14:30,13.7,137,0,164.1,1015.9,1019.4,1019.5,0,97.8,0,29,15.1,15.3,14.9,15.4,1,14.07
20/08/2007 14:40,13.7,137,0,164,1015.9,1019.4,1019.5,0,97.8,0,20,15.1,15.3,14.9,15.4,0,14.05
20/08/2007 14:50,13.7,137,0,164,1015.8,1019.3,1019.4,0,97.8,0,15,15,15.2,14.9,15.4,0,14.12
20/08/2007 15:00,13.7,116,12,164,1015.8,1019.3,1019.4,0,97.8,1,16,15,15.2,14.9,15.4,4,14.13
20/08/2007 15:10,13.8,109,0,164,1015.8,1019.3,1019.4,0,97.8,0,16,15,15.2,14.9,15.4,0,14.15
20/08/2007 15:20,13.7,108,0,164,1015.6,1019.1,1019.2,0,97.8,1,16,15,15.2,14.9,15.4,4,14.11
20/08/2007 15:30,13.7,107,0,164,1015.6,1019.1,1019.2,0,97.8,0,22,14.9,15.1,14.9,15.4,0,14.1
20/08/2007 15:40,13.8,105,0,164,1015.6,1019.1,1019.2,0,97.8,0,28,14.9,15.1,14.9,15.4,0,14.17
20/08/2007 15:50,13.7,105,0,164,1015.5,1019,1019.1,0,97.8,0,9,14.9,15.1,14.9,15.4,0,14.13
20/08/2007 16:00,13.7,105,0,164,1015.5,1019,1019.1,0,97.8,0,21,14.9,15.1,14.9,15.4,0,14.12
20/08/2007 16:10,13.5,104,0,164,1015.5,1019,1019.1,0,97.8,0,12,14.9,15,14.9,15.4,0,13.86
20/08/2007 16:20,13.3,92,2,164,1015.5,1019.1,1019.1,0,97.8,0,24,14.8,15,14.9,15.4,0,13.65
20/08/2007 16:30,13.2,94,3,163.9,1015.5,1019.1,1019.1,0,97.8,0,18,14.8,15,14.9,15.4,0,13.6
20/08/2007 16:40,13.1,96,2,163.9,1015.4,1019,1019,0,97.9,0,20,14.7,15,14.9,15.4,0,13.52
20/08/2007 16:50,13.1,95,0,163.9,1015.5,1019.1,1019.1,0,97.9,0,22,14.7,14.9,14.9,15.4,0,13.44
20/08/2007 17:00,12.9,95,0,163.9,1015.5,1019.1,1019.1,0,97.9,0,7,14.6,14.9,14.9,15.4,0,13.3
20/08/2007 17:10,12.4,73,16,163.9,1015.5,1019.1,1019.1,0,97.9,3,22,14.5,14.9,14.9,15.4,6,12.79
20/08/2007 17:20,12.8,61,3,163.9,1015.5,1019.1,1019.1,0,98,5,17,14.4,14.9,14.9,15.4,6,13.11
20/08/2007 17:30,12.7,59,3,163.9,1015.4,1019,1019,0,98,4,17,14.3,14.9,14.9,15.4,5,13.04
20/08/2007 17:40,12.7,58,1,163.9,1015.3,1018.9,1018.9,0,98,3,20,14.2,14.8,14.9,15.4,4,13.09
20/08/2007 17:50,12.7,58,1,163.9,1015.3,1018.9,1018.9,0,98,1,18,14.1,14.8,14.9,15.4,3,13.08
20/08/2007 18:00,12.7,61,0,163.9,1015.2,1018.8,1018.8,0,98.1,0,14,14.1,14.8,14.9,15.4,0,13.08
20/08/2007 18:10,12.7,62,0,163.9,1015.1,1018.7,1018.7,0,98.1,0,13,14,14.7,14.9,15.4,0,13.06
20/08/2007 18:20,12.7,62,0,163.8,1014.9,1018.5,1018.5,0,98.1,0,12,13.9,14.7,14.9,15.4,0,13.03
20/08/2007 18:30,12.5,64,3,163.8,1014.8,1018.4,1018.4,0,98.1,2,16,13.8,14.7,14.9,15.4,4,12.81
20/08/2007 18:40,12.4,76,3,163.8,1014.8,1018.4,1018.4,0,98.2,4,6,13.7,14.6,14.9,15.4,4,12.77
20/08/2007 18:50,12.6,79,0,163.8,1014.7,1018.3,1018.3,0,98.2,3,13,13.7,14.6,14.9,15.4,4,12.93
20/08/2007 19:00,12.3,79,0,163.8,1014.7,1018.3,1018.3,0,98.2,3,18,13.6,14.6,14.9,15.4,4,12.61
20/08/2007 19:10,12,79,0,163.8,1014.7,1018.3,1018.3,0,98.2,0,25,13.5,14.6,14.9,15.4,3,12.37
20/08/2007 19:20,12,79,0,163.8,1014.6,1018.2,1018.2,0,98.2,1,21,13.5,14.5,14.9,15.5,3,12.33
20/08/2007 19:30,11.8,79,0,163.8,1014.6,1018.2,1018.2,0,98.2,0,17,13.4,14.5,14.9,15.4,0,12.17
20/08/2007 19:40,11.5,79,0,163.8,1014.6,1018.2,1018.2,0,98.2,0,23,13.3,14.4,14.9,15.5,0,11.87
20/08/2007 19:50,10.8,79,0,163.8,1014.6,1018.2,1018.2,0,98.2,0,17,13.3,14.4,14.9,15.4,0,11.15
20/08/2007 20:00,10.8,79,0,163.8,1014.5,1018.1,1018.1,0,98.2,0,15,13.2,14.4,14.9,15.5,0,11.16
20/08/2007 20:10,10.6,79,0,163.7,1014.6,1018.2,1018.2,0,98.2,0,14,13.1,14.3,14.9,15.5,0,10.93
20/08/2007 20:20,10.7,79,0,163.7,1014.6,1018.2,1018.2,0,98.2,0,15,13.1,14.3,14.9,15.4,0,10.99
